"","host_species","preds"
"780","Chalinolobus_tuberculatus",NA
"781","Chalinolobus_dwyeri",NA
"782","Chalinolobus_gouldii",NA
"783","Chalinolobus_neocaledonicus",NA
"784","Chalinolobus_morio",NA
"785","Chalinolobus_nigrogriseus",NA
"786","Chalinolobus_picatus",NA
"787","Rhogeessa_alleni",NA
"788","Rhogeessa_mira",NA
"789","Rhogeessa_gracilis",NA
"790","Rhogeessa_genowaysi",NA
"791","Rhogeessa_minutilla",NA
"792","Rhogeessa_parvula",NA
"793","Rhogeessa_tumida",NA
"794","Rhogeessa_aeneus",NA
"795","Rhogeessa_io",NA
"796","Lasiurus_egregius",NA
"797","Lasiurus_ega",NA
"798","Lasiurus_xanthinus",NA
"799","Lasiurus_intermedius",NA
"800","Lasiurus_insularis",NA
"801","Lasiurus_cinereus",NA
"802","Lasiurus_castaneus",NA
"803","Lasiurus_borealis",NA
"804","Lasiurus_minor",NA
"805","Lasiurus_pfeifferi",NA
"806","Lasiurus_salinae",NA
"807","Lasiurus_varius",NA
"808","Lasiurus_blossevillii",NA
"809","Lasiurus_degelidus",NA
"810","Lasiurus_seminolus",NA
"811","Neoromicia_flavescens",NA
"812","Neoromicia_rendalli",NA
"813","Neoromicia_tenuipinnis",NA
"814","Neoromicia_brunneus",NA
"815","Eptesicus_matroka",NA
"816","Neoromicia_capensis",NA
"817","Neoromicia_guineensis",NA
"818","Neoromicia_melckorum",NA
"819","Neoromicia_somalicus",NA
"820","Neoromicia_zuluensis",NA
"821","Glauconycteris_alboguttata",NA
"822","Glauconycteris_argentata",NA
"823","Glauconycteris_beatrix",NA
"824","Glauconycteris_humeralis",NA
"825","Glauconycteris_egeria",NA
"826","Glauconycteris_gleni",NA
"827","Glauconycteris_kenyacola",NA
"828","Glauconycteris_poensis",NA
"829","Glauconycteris_superba",NA
"830","Glauconycteris_machadoi",NA
"831","Glauconycteris_variegata",NA
"832","Pharotis_imogene",NA
"833","Nyctophilus_arnhemensis",NA
"834","Nyctophilus_geoffroyi",NA
"835","Nyctophilus_gouldi",NA
"836","Nyctophilus_bifax",NA
"837","Nyctophilus_heran",NA
"838","Nyctophilus_microdon",NA
"839","Nyctophilus_microtis",NA
"840","Nyctophilus_timoriensis",NA
"841","Nyctophilus_walkeri",NA
"842","Barbastella_barbastellus",NA
"843","Barbastella_leucomelas",NA
"844","Euderma_maculatum",NA
"845","Idionycteris_phyllotis",NA
"846","Corynorhinus_rafinesquii",NA
"847","Corynorhinus_mexicanus",NA
"848","Corynorhinus_townsendii",NA
"849","Plecotus_austriacus",NA
"850","Plecotus_kolombatovici",NA
"851","Plecotus_teneriffae",NA
"852","Plecotus_auritus",NA
"853","Plecotus_taivanus",NA
"854","Scotomanes_ornatus",NA
"855","Scotophilus_kuhlii",NA
"856","Scotophilus_collinus",NA
"857","Scotophilus_nigrita",NA
"858","Scotophilus_borbonicus",NA
"859","Scotophilus_viridis",NA
"860","Scotophilus_celebensis",NA
"861","Scotophilus_heathii",NA
"862","Scotophilus_leucogaster",NA
"863","Scotophilus_nucella",NA
"864","Scotophilus_dinganii",NA
"865","Scotophilus_nux",NA
"866","Scotophilus_robustus",NA
"867","Pipistrellus_minahassae",NA
"868","Pipistrellus_ceylonicus",NA
"869","Pipistrellus_deserti",NA
"870","Pipistrellus_aero",NA
"871","Pipistrellus_inexspectatus",NA
"872","Pipistrellus_kuhlii",NA
"873","Pipistrellus_hesperidus",NA
"874","Pipistrellus_maderensis",NA
"875","Pipistrellus_rusticus",NA
"876","Pipistrellus_nathusii",NA
"877","Pipistrellus_permixtus",NA
"878","Pipistrellus_pipistrellus",NA
"879","Pipistrellus_pygmaeus",NA
"880","Pipistrellus_coromandra",NA
"881","Pipistrellus_tenuis",NA
"882","Pipistrellus_adamsi",NA
"883","Pipistrellus_angulatus",NA
"884","Pipistrellus_collinus",NA
"885","Pipistrellus_papuanus",NA
"886","Pipistrellus_wattsi",NA
"887","Pipistrellus_westralis",NA
"888","Pipistrellus_endoi",NA
"889","Pipistrellus_javanicus",NA
"890","Pipistrellus_abramus",NA
"891","Pipistrellus_paterculus",NA
"892","Eptesicus_floweri",NA
"893","Eptesicus_nasutus",NA
"894","Eptesicus_bobrinskoi",NA
"895","Eptesicus_gobiensis",NA
"896","Eptesicus_japonensis",NA
"897","Eptesicus_nilssonii",NA
"898","Eptesicus_diminutus",NA
"899","Eptesicus_innoxius",NA
"900","Eptesicus_brasiliensis",NA
"901","Eptesicus_andinus",NA
"902","Eptesicus_chiriquinus",NA
"903","Eptesicus_bottae",NA
"904","Eptesicus_dimissus",NA
"905","Eptesicus_furinalis",NA
"906","Eptesicus_fuscus",NA
"907","Eptesicus_guadeloupensis",NA
"908","Eptesicus_hottentotus",NA
"909","Eptesicus_kobayashii",NA
"910","Eptesicus_pachyotis",NA
"911","Eptesicus_platyops",NA
"912","Eptesicus_serotinus",NA
"913","Eptesicus_tatei",NA
"914","Harpiocephalus_harpia",NA
"915","Harpiocephalus_mordax",NA
"916","Murina_grisea",NA
"917","Murina_aenea",NA
"918","Murina_cyclotis",NA
"919","Murina_huttoni",NA
"920","Murina_puta",NA
"921","Murina_rozendaali",NA
"922","Murina_aurata",NA
"923","Murina_florium",NA
"924","Murina_silvatica",NA
"925","Murina_suilla",NA
"926","Murina_tenebrosa",NA
"927","Murina_tubinaris",NA
"928","Murina_ussuriensis",NA
"929","Murina_fusca",NA
"930","Murina_leucogaster",NA
"931","Murina_hilgendorfi",NA
"932","Phoniscus_aerosa",NA
"933","Phoniscus_atrox",NA
"934","Phoniscus_jagorii",NA
"935","Phoniscus_papuensis",NA
"936","Kerivoula_agnella",NA
"937","Kerivoula_argentata",NA
"938","Kerivoula_cuprosa",NA
"939","Kerivoula_eriophora",NA
"940","Kerivoula_flora",NA
"941","Kerivoula_hardwickii",NA
"942","Kerivoula_intermedia",NA
"943","Kerivoula_lanosa",NA
"944","Kerivoula_minuta",NA
"945","Kerivoula_muscina",NA
"946","Kerivoula_myrella",NA
"947","Kerivoula_papillosa",NA
"948","Kerivoula_lenis",NA
"949","Kerivoula_pellucida",NA
"950","Kerivoula_phalaena",NA
"951","Kerivoula_picta",NA
"952","Kerivoula_smithii",NA
"953","Kerivoula_whiteheadi",NA
"954","Myotis_abei",NA
"955","Myotis_aelleni",NA
"956","Myotis_albescens",NA
"957","Nycticeius_aenobarbus",NA
"958","Myotis_austroriparius",NA
"959","Myotis_chiloensis",NA
"960","Myotis_cobanensis",NA
"961","Myotis_dasycneme",NA
"962","Myotis_fortidens",NA
"963","Myotis_grisescens",NA
"964","Myotis_levis",NA
"965","Myotis_lucifugus",NA
"966","Myotis_occultus",NA
"967","Myotis_montivagus",NA
"968","Myotis_oxyotus",NA
"969","Myotis_peninsularis",NA
"970","Myotis_ricketti",NA
"971","Myotis_velifer",NA
"972","Myotis_volans",NA
"973","Myotis_yumanensis",NA
"974","Cistugo_lesueuri",NA
"975","Cistugo_seabrae",NA
"976","Myotis_macrotarsus",NA
"977","Myotis_stalkeri",NA
"978","Myotis_vivesi",NA
"979","Myotis_riparius",NA
"980","Myotis_simus",NA
"981","Myotis_ruber",NA
"982","Myotis_adversus",NA
"983","Myotis_macropus",NA
"984","Myotis_moluccarum",NA
"985","Myotis_bocagii",NA
"986","Myotis_hasseltii",NA
"987","Myotis_horsfieldii",NA
"988","Myotis_capaccinii",NA
"989","Myotis_laniger",NA
"990","Myotis_daubentonii",NA
"991","Myotis_longipes",NA
"992","Myotis_macrodactylus",NA
"993","Myotis_fimbriatus",NA
"994","Myotis_pruinosus",NA
"995","Myotis_formosus",NA
"996","Myotis_hermani",NA
"997","Myotis_welwitschii",NA
"998","Myotis_emarginatus",NA
"999","Myotis_goudoti",NA
"1000","Myotis_anjouanensis",NA
"1001","Myotis_morrisi",NA
"1002","Myotis_tricolor",NA
"1003","Myotis_blythii",NA
"1004","Myotis_oxygnathus",NA
"1005","Myotis_punicus",NA
"1006","Myotis_chinensis",NA
"1007","Myotis_myotis",NA
"1008","Myotis_sicarius",NA
"1009","Myotis_bechsteinii",NA
"1010","Myotis_auriculus",NA
"1011","Myotis_evotis",NA
"1012","Myotis_keenii",NA
"1013","Myotis_septentrionalis",NA
"1014","Myotis_pequinius",NA
"1015","Myotis_bombinus",NA
"1016","Myotis_nattereri",NA
"1017","Myotis_schaubi",NA
"1018","Myotis_thysanodes",NA
"1019","Myotis_siligorensis",NA
"1020","Myotis_scotti",NA
"1021","Myotis_oreias",NA
"1022","Myotis_altarium",NA
"1023","Myotis_californicus",NA
"1024","Myotis_leibii",NA
"1025","Myotis_melanorhinus",NA
"1026","Myotis_ciliolabrum",NA
"1027","Myotis_planiceps",NA
"1028","Myotis_brandtii",NA
"1029","Myotis_insularum",NA
"1030","Myotis_mystacinus",NA
"1031","Myotis_hajastanicus",NA
"1032","Myotis_nipalensis",NA
"1033","Myotis_davidii",NA
"1034","Myotis_frater",NA
"1035","Myotis_bucharensis",NA
"1036","Myotis_annectans",NA
"1037","Myotis_australis",NA
"1038","Myotis_hosonoi",NA
"1039","Myotis_ikonnikovi",NA
"1040","Myotis_muricola",NA
"1041","Myotis_ater",NA
"1042","Myotis_ozensis",NA
"1043","Myotis_ridleyi",NA
"1044","Myotis_rosseti",NA
"1045","Myotis_yesoensis",NA
"1046","Myotis_atacamensis",NA
"1047","Myotis_dominicensis",NA
"1048","Myotis_elegans",NA
"1049","Myotis_findleyi",NA
"1050","Myotis_keaysi",NA
"1051","Myotis_martiniquensis",NA
"1052","Myotis_nesopolus",NA
"1053","Myotis_nigricans",NA
"1054","Myotis_sodalis",NA
